Date,Dim-0,Dim-1,Dim-2,Dim-3,Dim-4,Dim-5,Dim-6,Dim-7,Dim-8,Dim-9,Dim-10,Dim-11,Dim-12,Dim-13,Dim-14,Dim-15,Dim-16,Dim-17,Dim-18,Dim-19,Dim-20,Dim-21,Dim-22,Dim-23,Dim-24,Dim-25,Dim-26,Dim-27,Dim-28,Dim-29,Dim-30,Dim-31,Dim-32,Dim-33,Dim-34,Dim-35,Dim-36,Dim-37,Dim-38,Dim-39,Dim-40,Dim-41,Dim-42,Dim-43,Dim-44,Dim-45,Dim-46,Dim-47,Dim-48,Dim-49,Dim-50,Dim-51,Dim-52,Dim-53,Dim-54,Dim-55,Dim-56,Dim-57,Dim-58,Dim-59,Dim-60,Dim-61,Dim-62,Dim-63,Dim-64,Dim-65,Dim-66,Dim-67,Dim-68,Dim-69,Dim-70,Dim-71,Dim-72,Dim-73,Dim-74,Dim-75,Dim-76,Dim-77,Dim-78,Dim-79,Dim-80,Dim-81,Dim-82,Dim-83,Dim-84,Dim-85,Dim-86,Dim-87,Dim-88,Dim-89,Dim-90
2020/12/19,0,0,0.001937887,0,0.019157068,0.002178049,0.006725476,0,0.002529863,0.014775126,0.020126334,0.016914032,0.000844098,0.062292885,0.000899545,0,0.009219932,0,0.029960087,0.005707572,0.007518195,0.041735788,0.000804404,0.023128657,0.004524232,0,0.000921726,0.032407442,0.010594955,0.004102778,0.024437042,0.020564779,0.026275581,0,0.009524768,0.014867432,0,0.005548172,0.002433714,0.000892028,0.011418488,0.011095569,0.001460372,0.005209459,0.011032445,0.002895759,0.002927411,0.018347923,0.014474478,0.003486364,0.008380674,0.003849197,0.003053043,0.001322131,0.020478121,0.006221926,0.03135597,0.008844616,0.006267572,0.005526889,0.00154499,0.00331479,0.002278489,0,0,0,0.05842834,0.017517479,0.007062164,0.014229867,0.020901887,0.011161945,0.002695494,0.026108574,0.000777138,0,0,0.012322196,0.002584029,0.005306171,0,0.022684738,0.029153537,0.016575524,0.001457741,0.024327011,0.005197858,0.007558759,0.002558046,0.005484393,0.025699871
2020/12/20,0,0,0.00157522,0,0.020803992,0.012601981,0.004970524,0.003958799,0.007878413,0.003338431,0.010274439,0.012113061,0.000975988,0.064049224,0.003331264,0.01466848,0.008015226,0,0.018978005,0.009673649,0,0.02396526,0.000930092,0.01134766,0.002363754,0.002608955,0.00334198,0.030984993,0.010562306,0.008855359,0.027079152,0.016000706,0,0,0.00333563,0.003607041,0,0.012176961,0.00475645,0.004540165,0.00818965,0.016110985,0.005083036,0.00285274,0.008820521,0.003298079,0.005047236,0.029110374,0.000792929,0.006945391,0.005734246,0.006899545,0.004202794,0.00481157,0,0.000545143,0.030733701,0.00703564,0.001677308,0.002082811,0,0,0.003867211,0.003070646,0,0,0.053462678,0.008816614,0.005131753,0.001819374,0.032921193,0.018486424,0.007510271,0.003523916,0,0,0.001392683,0.006697306,0.003322432,0.005439469,0,0.008043575,0.037574176,0.007342382,0.002503845,0.0120512,0.006010023,0.001048984,0,0.009887075,0.016426033
2020/12/21,0,0,0.006049342,0.002441709,0.015707417,0,0.018419027,0.003258264,0.007168367,0.003268795,0.024209113,0.022519342,0,0.089179824,0.002196287,0,0.002433744,0,0.0274364,0,0.009517665,0.030970927,0,0.024863203,0.005337202,0.002782885,0,0.030675959,0.024004268,0,0.025396486,0.019214854,0.001374452,0,0.029257785,0.012633771,0,0.015843876,0.001331739,0.00391811,0.011329121,0.018118843,0.004941774,0.005596373,0.019649887,0.010822807,0.00824173,0.043256653,0.003448207,0.005286997,0.015042276,0.013113194,0.003448853,0.006582852,0.001287276,0.000817388,0.032610444,0.016863642,0.002683122,0.009171018,0,0,0.001936346,0.009846475,0.001778749,0.003669854,0.058173217,0.011297156,0.00547387,0.001274732,0.010008012,0.008927102,0.02065586,0.004513186,0,0,0.001327384,0.025761215,0,0.003870524,0,0.014399206,0.053450188,0.007838854,0.005055626,0.024164008,0.007107256,0.004772333,0.001146713,0.004494251,0.027651962
2020/12/22,0,0,0.00192905,0.000545912,0.014103494,0.001417581,0.008804378,0,0.000218347,0.006040548,0.019857386,0.01479831,0.002552351,0.044773932,0.001832694,0,0.000484834,0,0.034601,0.004057406,0.00550809,0.047697578,0,0.013980517,0.040980356,0,0.001490915,0.011050917,0.014661993,0,0.019256901,0.01392667,0.006080107,0.001426857,0.021781097,0.013333749,0,0.005824435,0,0.003424693,0.014693079,0.011527097,0.000978169,0.002015882,0.022178315,0.002606793,0.003519889,0.037375583,0.012295057,0.001790601,0.00848967,0.003010564,0.003794765,0.003197938,0.006348576,0.001896915,0.036156122,0.009568221,0.005171944,0.010932529,0,0.0016801,0,0.000907466,0.001404275,0.002897253,0.05693359,0.006465507,0.003019577,0.014918271,0.019722442,0.007222945,0.010702751,0.005310177,0,0,0,0.01576038,0,0.004769124,0,0.022415084,0.063535588,0.010429577,0.001085288,0.008616403,0.006140802,0,0.003025536,0.00257714,0.023235408
2020/12/23,0.001457184,0,0.001116312,0.000471469,0.020749733,0.008719985,0.011193884,0,0.001153899,0.008774557,0.015922405,0.002616003,0,0.046334403,0.003177262,0,0.000685489,0,0.026917118,0.006709324,0.001196953,0.031463605,0.001305877,0.018989629,0.019983019,0,0.001202282,0.013227429,0.008902173,0.002231004,0.023471177,0.019646466,0.007262057,0.001232285,0.002794925,0.013446747,0,0.009636535,0.001316972,0.003111354,0.016896445,0.007708463,0.007299072,0,0.019423789,0.003184844,0.001689865,0.022316012,0.009069099,0.002539025,0.001585014,0.006541676,0.00457593,0.003214247,0.003148842,0.007197829,0.031970693,0.013312605,0.009292112,0.010463174,0.000789813,0.000895775,0.010816955,0.003440708,0,0.000695968,0.057816126,0.007462256,0.002884268,0.005448948,0.015539205,0.010202484,0.006705277,0.007628674,0.000604382,0,0.005518538,0.009005361,0.004310566,0.013681041,0,0.021618438,0.041272095,0.011351784,0,0.021229345,0.004623391,0.014283468,0.002218177,0.00597067,0.017573797
2020/12/24,0,0,0.004619681,0.003733456,0.021080501,0.000614911,0.018640368,0.002269745,0.00426512,0.003046318,0.01285158,0.004411747,0.005081228,0.058932471,0.003219538,0,0.003579947,0,0.016027154,0.002642203,0.00705576,0.025294131,0.002884053,0.061592792,0.004039174,0.000452069,0.001455207,0.014092808,0.011893953,0.003255937,0.015647362,0.017245574,0.006660938,0,0.010966972,0.012412121,0,0.003931815,0.003421184,0.001614635,0.001850189,0.006180169,0.008136267,0.004541061,0.012157346,0.006261422,0.002804622,0.02329684,0.00523064,0.008038624,0.010222182,0.001407206,0.006421729,0.002316598,0.002646528,0.0009294,0.022861453,0.010634496,0.011859179,0.009647079,0.000668304,0,0.009152808,0.001809777,0.001958626,0.004716463,0.042831224,0.012065536,0.003409426,0.000406615,0.00685761,0.002457267,0.004455918,0.002981343,0.001037099,0,0.000525774,0.023740986,0.00583623,0.014405927,0,0.010582051,0.031326931,0.015396153,0.005817992,0.007649254,0.016712587,0.000919957,0,0.005816284,0.014181044
2020/12/25,0,0,0.00071081,0.000762396,0.025249495,0.000940453,0.027778906,0.000841565,0.007498448,0.004321256,0.007333842,0.004143303,0.000585582,0.126103894,0.005553672,0,0,0,0.019639123,0.006581533,0.004900844,0.021983213,0,0.078963257,0.011122383,0.0006914,0.001305284,0.022004664,0.018549881,0.005276295,0.013819708,0.013679209,0.006673515,0,0.005144641,0.013286372,0,0.002852923,0,0,0.001884601,0.006644069,0.003407329,0,0.01284442,0.001939592,0.00387819,0.024520445,0,0.001753287,0.004327954,0.003586452,0.00705469,0.003879043,0.00283874,0,0.033932815,0.022925693,0.007477641,0.010719716,0.018083744,0,0.040894806,0.00276602,0.003248579,0.002164175,0.046428526,0.012935306,0.002792763,0,0.00627692,0,0.003284434,0.005472254,0.002432387,0,0.000804124,0.032391186,0.009752394,0.021983165,0,0.014045162,0.022434256,0.018638298,0.009746585,0.011765904,0.021776023,0,0.000592186,0.007594598,0.018734815
2020/12/26,0,0,0.000690501,0.000740614,0.025172086,0,0.014012582,0.00109825,0.009646069,0.003263188,0.011039645,0.003247947,0.01137101,0.113249119,0.006020924,0,0.003107003,0,0.021954003,0.010546346,0.003763261,0.035521958,0.000431558,0.01820614,0.013888309,0,0.001890165,0.020902494,0.014392932,0.00313887,0.01169965,0.009676164,0.002048847,0,0.005468866,0.001986307,0,0.001657315,0.00755679,0.000478568,0.003189741,0.00932912,0.004678373,0.001698705,0.003451499,0.001601178,0.002625881,0.02527176,0.000843861,0.011327538,0.005317238,0.005240775,0.007518186,0.001071975,0.000953507,0,0.03562972,0.019793386,0.002527082,0.002497566,0.013002969,0,0.035685618,0.002087293,0.005400694,0.005571264,0.03925578,0.010257856,0.002896022,0.002214731,0.011339352,0.008064805,0.002753863,0.001977692,0.001581853,0,0,0.011242423,0.001582459,0.012519864,0,0.010220886,0.028320136,0.014865554,0.003385081,0.016719979,0.0147096,0.00086396,0.000575267,0.010639355,0.011082353
2020/12/27,0,0,0.003523532,0,0.016444901,0.000995271,0.009282201,0,0.003829005,0.018667658,0.027917943,0.004391191,0.021120507,0.030747933,0.010426114,0.007819722,0.000459513,0,0.033561373,0.012248967,0,0.043989092,0.000472017,0.023348758,0.021558199,0,0.001415613,0.018254232,0.000618018,0.001600081,0.018192663,0.023500089,0.013572217,0.004523019,0.019998241,0.013648841,0,0.001277332,0.014577155,0.012669323,0.006908479,0.019494698,0.003009274,0.003790253,0.014664178,0.002112871,0.004896237,0.025609626,0.015770455,0.023311742,0.012188938,0.011495729,0.004491589,0.003141854,0.014585757,0.001607146,0.03379511,0.014160002,0.004763958,0.011677466,0,0,0.001116895,0.001086454,0.003677973,0.003794134,0.049680943,0.004537602,0.007031056,0.001109518,0.019125025,0.005784528,0.003776953,0.009682133,0.001405086,0,0,0.007738862,0.000852768,0.008755289,0,0.012307444,0.033840061,0.014429809,0.003003141,0.026192637,0.005034793,0.002612938,0.001473324,0.012244163,0.015738941
2020/12/28,0,0,0.003132029,0,0.017976579,0.016636748,0.018123764,0,0.002594702,0.036096855,0.036083684,0.003690974,0.019029712,0.024921501,0.013859046,0.008620773,0.003520207,0,0.031211296,0.008777345,0.002332122,0.042969496,0.002169597,0.042231105,0.018465287,0.00391021,0.000838225,0.017356845,0.003321343,0.001391874,0.022709224,0.028261752,0.016676563,0,0.00975913,0.006538413,0.002584265,0.001822838,0.017280089,0.012593043,0.004783806,0.020503067,0.001770733,0.005189959,0.008834369,0.00389425,0,0.040333147,0.019013704,0.010360989,0.007597406,0.001502532,0.004284788,0.001406518,0.032164212,0.000581339,0.022066084,0.011522392,0.012964883,0.005556642,0.000728417,0,0.001505397,0.003186525,0,0,0.049316984,0.007636498,0.003918407,0,0.011591057,0.005986672,0.002645624,0.022383677,0.003135999,0,0,0.0236865,0.011259503,0.006488025,0,0.005626118,0.039834442,0.020919582,0.008054995,0.032625464,0.003054747,0.008450437,0.001836527,0.010509595,0.021651754
2020/12/29,0,0,0.000604091,0.001696125,0.015196283,0.012854619,0.01910906,0,0.00584137,0.008582428,0.034109159,0.007434192,0.017464391,0.019286503,0.008549512,0.001891809,0.002640155,0,0.023580298,0.003096833,0.001749092,0.047468124,0.001627198,0.052784546,0.016236404,0.003684024,0.001655726,0.022939958,0.006903697,0.001707442,0.015720032,0.021731197,0.024077396,0,0.007313953,0.009893856,0,0.014057187,0.008752122,0.001347522,0.01171623,0.020576336,0.000585004,0.003963344,0.012591463,0.010708856,0,0.03650841,0.033494367,0.003342798,0.006791939,0.003029709,0.004599958,0.004794553,0.022461928,0.001429775,0.029094559,0.009496915,0.015070873,0.010777892,0.000546313,0.004651923,0.006571187,0.001665591,0.006615178,0.002638024,0.047456025,0.007698962,0.004449778,0.013866668,0.014203519,0.005051394,0.008399851,0.014844487,0.002131708,0,0,0.025228073,0.015131544,0.007046551,0,0.015078112,0.028548484,0.025644019,0.016895135,0.01576026,0,0.001935378,0.000782641,0.010183797,0.023347032
2020/12/30,0,0,0,0.001938429,0.01505987,0.010308917,0.029196099,0,0.002196711,0.013042526,0.021288538,0.005409675,0.004479278,0.012397069,0.002291644,0.000730717,0.005581163,0,0.013214855,0.005346726,0.000357981,0.035669062,0.002015008,0.051014472,0.005800303,0.00066368,0.000738809,0.015291342,0.005976748,0.001519399,0.020850869,0.019057854,0.013350915,0,0.004581934,0.018577344,0,0.014024345,0.011439342,0.007660018,0.004468811,0.007719323,0.002458543,0.000989716,0.01798172,0.028548689,0.001154237,0.028203631,0.012853267,0.011328046,0.004454897,0.011709685,0.006192524,0.010311219,0.0080582,0.004775895,0.035764774,0.011911297,0.007942015,0.017593363,0,0,0.005953922,0,0,0.001394465,0.050950632,0.007720071,0.00094525,0.008040571,0.00890888,0.008105444,0.021080478,0.00703812,0,0,0.000496168,0.023083086,0.003373703,0.006651444,0,0.063412553,0.024837832,0.026495161,0.020681511,0.021369415,0.000723442,0.007649054,0.002499642,0.007895004,0.018979984
2020/12/31,0,0,0,0.002524987,0.016723849,0,0.022104519,0.00083463,0.001933546,0.019417578,0.022161754,0.009848261,0,0.014736563,0.008131273,0.002735133,0.009312549,0,0.015559956,0.009222285,0.003312313,0.046810712,0.004613771,0.029459854,0.008259606,0.002829491,0.001075931,0.027812769,0.006905145,0.001593425,0.021519286,0.020302441,0.008987268,0,0.017521966,0.02133005,0,0.011862412,0.006668181,0.011374725,0.013247262,0.01595753,0.004384033,0.002987889,0.015874526,0.008651245,0.000344884,0.049230901,0.023872973,0.007517137,0.013739411,0.010573127,0.00311138,0.012405545,0.016164504,0.004074007,0.046979807,0.018647457,0.004221752,0.01228757,0,0.009975232,0.002435601,0,0,0,0.057598481,0.00986587,0.009853081,0.019377797,0.016218746,0.002999316,0.007482557,0.010377526,0.001754088,0,0.000378892,0.022753141,0,0.008272689,0,0.065508295,0.017552928,0.014041063,0.005402972,0.025818574,0.000552447,0.0149641,0.005672775,0.009535303,0.025881946
2021/1/1,0,0,0.002065874,0.001527791,0.017946847,0,0.020271831,0,0.005338094,0.006954081,0.028139738,0.007792826,0.002194569,0.01476919,0.015957876,0.00234741,0.002153531,0,0.023236943,0.007340867,0.001794476,0.029394745,0.005616623,0.013420063,0.010708147,0.004206001,0.000764491,0.0220525,0.004582971,0.005210754,0.020751913,0.015961297,0.0141413,0,0.023253703,0.011104442,0.001470213,0.004898964,0.009383367,0.00996543,0.011146439,0.041029505,0.005287138,0.008967596,0.014700101,0.001690745,0.000941361,0.065667972,0.031549457,0.006457177,0.01740673,0.016022679,0.002689133,0.017115235,0.022050216,0.00173143,0.031433878,0.032134243,0.002381955,0.007189552,0,0.004913175,0,0,0.001071987,0,0.051525581,0.005910589,0.009787866,0.024204091,0.020565323,0.006651495,0.001942205,0.008090109,0.001518539,0,0.009769074,0.012105057,0,0.005307295,0,0.027455222,0.031825802,0.013834538,0.000628777,0.012759894,0.00074859,0.006817215,0.002192075,0.006294578,0.016316419
2021/1/2,0,0,0.002250818,0.002470135,0.016501656,0.009888853,0,0,0.005794384,0.009348957,0.021555234,0.006138581,0,0.010079967,0.007887542,0,0.005961829,0,0.027625018,0.00426686,0.004216964,0.025411385,0.003863665,0.001350324,0.012123362,0.001933018,0.000912457,0.015750693,0.004680574,0.0030443,0.009962668,0.012140227,0.023095289,0,0.006450449,0,0,0,0.02932258,0.00479116,0.019048695,0.031757661,0.003922336,0.008088614,0.005397009,0,0,0.031317784,0.019235201,0.024192273,0.00306364,0.023283983,0.006386676,0.022281025,0.024827342,0.002108735,0.035532379,0.0336857,0.010746649,0.003373198,0,0.002121483,0,0,0,0,0.044830777,0.008306545,0.004641503,0.013670816,0.001406043,0.000507137,0,0.009520023,0,0,0,0,0.0078214,0.006674277,0,0.030462581,0.021171177,0.013638119,0.003902767,0.011475739,0.000893478,0.000770778,0.000747024,0.002655899,0.009470971
2021/1/3,0,0,0.004170786,0.000995026,0.015876353,0,0.002835745,0.002541884,0.006434812,0.002632145,0.04208027,0.016978641,0.002897038,0.011490936,0.017624005,0,0.008573885,0,0.017992447,0.009141193,0.000653017,0.03933395,0.00311008,0.001410715,0.007910866,0.000778214,0,0.01823772,0.010454764,0.000323196,0.027310962,0.017341035,0.015057879,0,0.008601937,0.008360063,0,0.007533904,0.017099815,0.01256254,0.027462884,0.013369884,0.004953548,0.005240085,0.015029052,0,0,0.042054913,0.010516899,0.010421261,0.00454725,0.009729224,0.002670166,0.005047827,0.006215821,0.000985314,0.038232147,0.018655716,0.000634006,0.007716482,0,0.005205814,0,0,0,0,0.044620875,0.006471205,0.017758113,0.031378835,0.033230866,0.021163762,0.007472054,0.009205043,0.003381362,0,0,0.002745677,0.00082555,0.017229526,0,0.033875258,0.052904867,0.011887204,0.00156965,0.015117723,0,0.015528846,0.000674123,0.004232975,0.014238061
2021/1/4,0,0,0.001273933,0,0.01857185,0,0.006112153,0.002065281,0.000780768,0.014728064,0.039543467,0.0068038,0.002353843,0.011740727,0.000826118,0,0.007137427,0,0.027078981,0.003562543,0.005709873,0.04568869,0.003648371,0.002041856,0.014167211,0.000552184,0,0.031613704,0.014566796,0.000262597,0.02933656,0.020489466,0.015965365,0,0.027165154,0.022126492,0,0.011332519,0.004648925,0.004031727,0.036650797,0.007884169,0.001030656,0,0.029264848,0.001698643,0.003067997,0.042327015,0.019132208,0.003661769,0.023741066,0.00964094,0.003776734,0.004266063,0.008044995,0.002059002,0.034017484,0.014802902,0.000449861,0.015580696,0,0.018487583,0.008463164,0,0,0,0.050065655,0.004471505,0.013408192,0.052193416,0.045270535,0.024908366,0.0134109,0.016524807,0.006761659,0,0,0.001215859,0.000670759,0.01293917,0,0.061916287,0.039833924,0.019739418,0.002466318,0.006696156,0,0.004905905,0.004654179,0.003075903,0.018984905
2021/1/5,0,0,0.007066649,0,0.019968105,0.002376372,0.003129587,0.012284215,0,0.013403884,0.020736206,0.020620708,0.002181203,0.010272903,0.008141135,0,0.00436149,0,0.022837095,0.003118404,0.008986072,0.037344884,0.004614127,0.001355932,0.006222343,0.001147803,0,0.027227366,0.004555903,0,0.029261636,0.017469337,0.014826275,0,0.017033696,0.021683587,0,0.006459073,0.005916075,0.000799055,0.051656118,0.007762596,0.002345484,0.006028566,0.023341533,0.002899476,0,0.035447476,0.015315353,0.003501011,0.01559979,0.007334864,0.002362816,0.001594252,0.019236604,0.003967822,0.032186682,0.017285317,0.005375221,0.012057494,0,0.022640533,0.002097582,0,0.002130459,0.001465164,0.051588393,0.013411123,0.01518779,0.042869573,0.024081089,0.014638409,0.009092095,0.009513718,0.011516551,0,0.000657164,0.00212106,0.005202895,0.004899658,0,0.046220295,0.016421572,0.01978795,0.002735718,0.006029103,0,0.00110593,0.00415551,0.002816028,0.02498398
2021/1/6,0,0,0.00586563,0.001788749,0.019821278,0.014923894,0.000830023,0.00432166,0.006931112,0.010403922,0.01978636,0.01032495,0.010244685,0.002915337,0.00777738,0.000689353,0.002962623,0,0.023864277,0.000934284,0.004072349,0.029689807,0.001936647,0.003186685,0.003600201,0.013126031,0.00069655,0.017506301,0.002997078,0.000607442,0.017188039,0.01452422,0.014625605,0,0.004792662,0.015085679,0,0.008470764,0.002287855,0.000644399,0.043019685,0.012553784,0.003149548,0.004196632,0.011545276,0.007207248,0.000326037,0.031103335,0.022205132,0.000311556,0.004218975,0.006662331,0.004700112,0.002425542,0.019085365,0.006709494,0.026469384,0.007727096,0.017349492,0.007844032,0,0.002922017,0.001852593,0,0.002012828,0.001607374,0.049484793,0.009408092,0.007813689,0.013402261,0.012174456,0.005813288,0.007724659,0.015898015,0.007774177,0,0.001323485,0.004227187,0.0272785,0.008301363,0,0.036599179,0.025858125,0.027648767,0.006809476,0.0088086,0,0,0.001700956,0.005953274,0.02306605
2021/1/7,0,0,0.005300139,0.000823386,0.015032855,0.027351922,0.0037879,0.006828666,0.003221926,0.0187713,0.010505627,0.01182491,0.004979851,0.016931959,0.00733828,0,0.003610565,0,0.015547031,0.001253903,0.008571571,0.036517428,0.002980388,0,0.007144824,0.018687541,0.002158884,0.01344451,0.013450992,0.001376993,0.016889176,0.011167004,0.012371247,0.000794209,0.008441461,0.007500516,0,0.004937048,0.00321077,0.001652521,0.028950268,0.010597879,0.004180767,0.001789336,0.009961072,0.002188737,0.005570615,0.017026352,0.014931844,0.000906413,0.004211563,0.005127263,0.002174347,0.006239265,0.024870391,0.00137453,0.022771614,0.016205951,0.039890497,0.006884212,0,0.007414202,0,0.000805201,0.00091895,0,0.045865332,0.007782524,0.010164544,0.0074616,0.007221264,0.004236593,0.006790563,0.018612832,0.0010635,0,0.001748384,0.000800203,0.078689539,0.02038492,0,0.03136372,0.015105244,0.017213515,0.002885857,0.001561343,0.00058724,0.001857624,0.001462307,0.004037652,0.015640583
2021/1/8,0,0,0.002715777,0.002351388,0.01739027,0.011196896,0.005162533,0.004982775,0.007528133,0.010473868,0.011465799,0.018867308,0.000988308,0.015907742,0.002480903,0.007252816,0,0,0.01748594,0.003234491,0.001457841,0.039548151,0.001224343,0.001282991,0.011819767,0.006998776,0.002140022,0.01574395,0.009564706,0.000672131,0.018864583,0.011665984,0.015189275,0,0.012149261,0.00783522,0,0.005009149,0.000430382,0.000409944,0.02416931,0.017393511,0.008681692,0.001314992,0.014201503,0.000703994,0.001024172,0.022071459,0.026127874,0.001141731,0.00779269,0.009914871,0.003591672,0.008015116,0.025284523,0.001715997,0.031659093,0.023897573,0.014461844,0.004537556,0.006107128,0.008822702,0.002457779,0.000791074,0,0,0.060678471,0.008317631,0.007505633,0.014689751,0.006571221,0.006275537,0.00350611,0.017894375,0.012429726,0,0.001035887,0.002671014,0.028845026,0.011113804,0,0.024572933,0.012422109,0.019311613,0.00269093,0.008447212,0.001746044,0.007174326,0.002586484,0.005525118,0.01426584
2021/1/9,0,0,0.000374668,0,0.020173969,0.00842084,0.003437903,0.003610996,0.006200492,0.016005724,0.02449188,0.013926212,0.005798256,0.017678812,0.007604616,0,0.002491011,0,0.032160577,0.009469899,0.001846598,0.059229891,0.000754175,0.002198138,0.016554196,0.005411147,0,0.018126466,0.011371033,0.001100659,0.025955753,0.021656183,0.024955882,0.000945837,0.014137443,0.005815223,0.009699198,0.004719386,0.003003071,0.001098859,0.052069279,0.031283919,0.007045545,0.001814412,0.014939241,0.000363577,0.001545418,0.022530047,0.032211859,0.001286616,0.010307735,0.011705935,0.005059346,0.009559127,0.020802598,0.004227258,0.05847637,0.027148087,0.014004401,0.005583189,0.013298721,0.002960974,0.014084842,0.001145463,0.001228064,0.00156021,0.065093091,0.009713158,0.010828817,0.004739462,0.005841951,0.007847143,0,0.019229729,0,0,0.001135465,0.004693509,0.016675328,0.019678326,0.00044114,0.021634841,0.022812302,0.012557191,0.001240193,0.011130939,0,0.007799907,0.002557651,0.002935963,0.017457938
2021/1/10,0,0,0.000947766,0,0.020632948,0.006383259,0.003129092,0.004972239,0.003854861,0.016721642,0.023623528,0.003264986,0.003786571,0.009308418,0.008164483,0,0.001881609,0,0.027759529,0.008360652,0.000221084,0.043832062,0.007749467,0.00277542,0.018142724,0.009217004,0.00074801,0.019799762,0.008669429,0.002182024,0.030312936,0.027448884,0.015755268,0,0.014703861,0.010386089,0.000947647,0.008387922,0.006272937,0.002677312,0.047922006,0.012685583,0.004047223,0.0071399,0.018215956,0.001088435,0.010835786,0.019280735,0.025696745,0.013171094,0.009890085,0.019141345,0.00442929,0.003799929,0.014880135,0.005418467,0.051753394,0.027975083,0.009539142,0.009013936,0.007083316,0.002510736,0.01186423,0.001288645,0,0,0.068702067,0.006507725,0.006985319,0.00623481,0.015717822,0.009075062,0.019548326,0.014318178,0.00084197,0,0.00847984,0.002272297,0.020679925,0.015757192,0,0.03599101,0.015335062,0.012359425,0.007625054,0.021718106,0.000864543,0.008552833,0.004644409,0.00290806,0.023099321
2021/1/11,0,0,0.00287188,0.000459768,0.017821226,0.00261954,0.003692704,0.004573598,0.00026398,0.020810577,0.017162774,0.00635506,0,0.003585879,0.008311656,0,0.0118926,0.000916975,0.023370343,0.005816902,0.002520421,0.035127728,0.009030847,0.004872458,0.007784245,0.00167422,0.003288314,0.01821824,0.006427528,0.00198034,0.033124493,0.033313173,0.02129594,0,0.004460321,0.005844632,0,0.007715095,0.011635072,0.002907552,0.037247821,0.007645947,0.002501308,0.006723186,0.015242571,0.001734159,0.000409971,0.01883133,0.024945441,0.008177263,0.005769129,0.006240877,0.004253245,0.002877812,0.018661538,0.006045421,0.041123882,0.013103704,0.00385232,0.006172043,0.00402328,0.006962369,0,0,0.00081032,0,0.05405604,0.016402662,0.005511566,0.010448116,0.020240775,0.019707624,0.011273615,0.018135478,0.000590856,0,0.002829511,0.002147516,0.004595421,0.006004347,0,0.053439406,0.010266299,0.016963236,0.00072831,0.02095964,0.00011122,0.010692868,0.007859261,0.003706557,0.012599172
2021/1/12,0,0,0.005877525,0.000132937,0.018419482,0.003379826,0.002927294,0.001010758,0,0.030611114,0.012669072,0.007567692,0,0.009228944,0.004443501,0.001138975,0.001354026,0,0.021368733,0.006292084,0.003942923,0.056475866,0.000256037,0.004889296,0.022100694,0.001240698,0.000643655,0.024161577,0.009711889,0.000310342,0.024690713,0.019626782,0.019606371,0.000802081,0.006705623,0.007561535,0.000820878,0.002671003,0.000925893,0.000773066,0.028201019,0.018230641,0.00599674,0.002185579,0.015747491,0.001735819,0.000396074,0.013915427,0.019401062,0.001233231,0.006831631,0.011752708,0.00243045,0.002347032,0.031068468,0.00078575,0.038518107,0.032109473,0.008673432,0.008172887,0,0.006538471,0.009085266,0,0.000782851,0,0.046267975,0.012925119,0.005666389,0.006657572,0.021643139,0.004746579,0.006398531,0.014112575,0.000424146,0,0.001022968,0.00150197,0.008841648,0.013875657,0,0.03047805,0.004749775,0.018963418,0,0.016845642,0,0.004223685,0.006898196,0.003097153,0.015050064
2021/1/13,0,0,0.003482584,0.000421708,0.016191675,0.001166406,0.00155104,0.002338374,0.002465411,0.030111845,0.0197571,0.009564692,0.009687979,0.006720639,0.00184431,0,0.001131474,0,0.02003761,0.0036072,0.006981219,0.036758742,0.000673727,0.002217952,0.012689785,0.003280227,0,0.020193843,0.004963675,0.000519932,0.019039724,0.022784239,0.018521678,0,0.015753097,0.014592192,0,0.003343153,0.00497847,0,0.026449788,0.012645286,0.006273888,0.002610802,0.012927517,0.004741773,0.001545233,0.016031283,0.015862896,0.004534793,0.013057101,0.005054473,0.00326233,0.001633246,0.019857004,0.006380224,0.03166421,0.021705218,0.010831818,0.007070971,0.000995977,0.008225227,0.00930036,0.000819557,0,0,0.047885882,0.00867275,0.007101233,0.011914339,0.028178693,0.012768091,0.010653912,0.031076222,0.002581647,0,0.002957839,0.003308245,0.012909666,0.008428915,0,0.032593165,0.01550658,0.015063954,0.0008935,0.010848815,0.000823636,0.000876729,0.003797358,0.006745803,0.01697956
2021/1/14,0,0,0.001194191,0.000669709,0.015917813,0.001382531,0.003534016,0.005648183,0.002510703,0.024684617,0.015842678,0.008926886,0.004861128,0.006202961,0.004458631,0,0,0.000948183,0.023329474,0.005755818,0.003786152,0.057383878,0.000624188,0.00140721,0.018668694,0.004859449,0.000343113,0.022814972,0.004582599,0.001164841,0.025563368,0.020773722,0.028368156,0.000517035,0.021031163,0.013477312,0,0.008036503,0.003755458,0.000407104,0.022073797,0.010165338,0.001514712,0,0.012705392,0.001820557,0.008025781,0.029016438,0.012964647,0.004778038,0.017707639,0.004541259,0.002662482,0.007178138,0.028334844,0.002733227,0.028522573,0.009965453,0.010073886,0.006382794,0.000504607,0.006472255,0.000574147,0.009538961,0,0,0.057382332,0.012608555,0.008600174,0.00951788,0.012112506,0.011591834,0.004265546,0.016710215,0.008018826,0,0.001022448,0.001191204,0.008224374,0.01176094,0,0.025928216,0.036895701,0.020407441,0.001089571,0.008342785,0.001062968,0.003423416,0.001162093,0.006552051,0.020147763
